time slot,edge_cpu,iot_cpu
9001,0.91,0.32
9002,0.95,0.29
9003,0.14,0.35
9004,0.15,0.43
9005,0.15,0.82
9006,0.16,0.65
9007,0.13,0.41
9008,0.16,0.43
9009,0.18,0.64
9010,0.18,0.46
9011,0.19,0.48
9012,0.19,0.49
9013,0.16,0.54
9014,0.18,0.45
9015,0.19,0.44
9016,0.21,0.35
9017,0.21,0.35
9018,0.22,0.36
9019,0.2,0.39
9020,0.2,0.39
9021,0.2,0.39
9022,0.21,0.35
9023,0.34,0.32
9024,0.41,0.38
9025,0.39,0.48
9026,0.4,0.56
9027,0.39,0.56
9028,0.4,0.56
9029,0.08,0.62
9030,0.09,0.67
9031,0.09,0.52
9032,0.08,0.55
9033,0.08,0.55
9034,0.1,0.51
9035,0.17,0.52
9036,0.18,0.52
9037,0.15,0.67
9038,0.16,0.67
9039,0.14,0.72
9040,0.16,0.6
9041,0.13,0.61
9042,0.04,0.64
9043,0.04,0.59
9044,0.05,0.61
9045,0.04,0.62
9046,0.05,0.62
9047,0.05,0.77
9048,0.15,0.64
9049,0.13,0.51
9050,0.14,0.49
9051,0.14,0.51
9052,0.08,0.51
9053,0.06,0.51
9054,0.08,0.51
9055,0.07,0.62
9056,0.07,0.82
9057,0.06,0.82
9058,0.07,0.81
9059,0.06,0.83
9060,0.08,0.88
9061,0.08,0.82
9062,0.46,0.58
9063,0.52,0.62
9064,0.53,0.62
9065,0.54,0.84
9066,0.53,0.74
9067,0.52,0.64
9068,0.57,0.64
9069,0.88,0.63
9070,0.89,0.68
9071,0.89,0.95
9072,0.88,0.97
9073,0.88,0.97
9074,0.88,0.95
9075,0.88,0.63
9076,0.88,0.34
9077,0.76,0.43
9078,0.19,0.83
9079,0.17,0.36
9080,0.17,0.36
9081,0.16,0.54
9082,0.16,0.82
9083,0.05,0.47
9084,0.06,0.47
9085,0.03,0.47
9086,0.05,0.48
9087,0.04,0.49
9088,0.05,0.47
9089,0.26,0.56
9090,0.26,0.85
9091,0.28,0.49
9092,0.28,0.36
9093,0.27,0.46
9094,0.28,0.52
9095,0.27,0.4
9096,0.27,0.4
9097,0.2,0.4
9098,0.17,0.39
9099,0.17,0.39
9100,0.17,0.62
9101,0.17,0.74
9102,0.19,0.74
9103,0.17,0.75
9104,0.41,0.74
9105,0.56,0.76
9106,0.57,0.87
9107,0.56,0.86
9108,0.47,0.86
9109,0.71,0.71
9110,0.72,0.38
9111,0.73,0.38
9112,0.72,0.89
9113,0.72,0.34
9114,0.73,0.63
9115,0.72,0.54
9116,0.71,0.39
9117,0.45,0.38
9118,0.51,0.31
9119,0.5,0.36
9120,0.5,0.47
9121,0.51,0.46
9122,0.51,0.39
9123,0.5,0.89
9124,0.5,0.5
9125,0.38,0.53
9126,0.39,0.55
9127,0.39,0.53
9128,0.38,0.32
9129,0.38,0.37
9130,0.37,0.39
9131,0.39,0.44
9132,0.38,0.6
9133,0.38,0.38
9134,0.38,0.35
9135,0.13,0.37
9136,0.12,0.35
9137,0.14,0.58
9138,0.14,0.29
9139,0.13,0.32
9140,0.12,0.36
9141,0.28,0.35
9142,0.86,0.29
9143,0.86,0.36
9144,0.86,0.36
9145,0.87,0.51
9146,0.86,0.35
9147,0.86,0.27
9148,0.75,0.66
9149,0.24,0.38
9150,0.24,0.37
9151,0.23,0.36
9152,0.23,0.79
9153,0.19,0.82
9154,0.13,0.83
9155,0.13,0.75
9156,0.13,0.78
9157,0.13,0.58
9158,0.14,0.54
9159,0.13,0.58
9160,0.13,0.57
9161,0.14,0.5
9162,0.12,0.44
9163,0.14,0.41
9164,0.12,0.85
9165,0.12,0.56
9166,0.12,0.44
9167,0.12,0.43
9168,0.11,0.41
9169,0.11,0.42
9170,0.11,0.32
9171,0.12,0.3
9172,0.1,0.36
9173,0.23,0.37
9174,0.3,0.36
9175,0.29,0.31
9176,0.29,0.4
9177,0.29,0.78
9178,0.28,0.78
9179,0.71,0.48
9180,0.71,0.31
9181,0.71,0.37
9182,0.72,0.4
9183,0.72,0.52
9184,0.5,0.38
9185,0.05,0.52
9186,0.03,0.32
9187,0.05,0.4
9188,0.05,0.48
9189,0.21,0.5
9190,0.25,0.45
9191,0.23,0.49
9192,0.24,0.5
9193,0.24,0.48
9194,0.22,0.49
9195,0.23,0.56
9196,0.22,0.53
9197,0.23,0.51
9198,0.15,0.79
9199,0.15,0.93
9200,0.15,0.92
9201,0.16,0.96
9202,0.14,0.96
9203,0.14,0.96
9204,0.16,0.91
9205,0.46,0.78
9206,0.95,0.92
9207,0.95,0.92
9208,0.95,0.8
9209,0.83,0.76
9210,0.04,0.79
9211,0.04,0.79
9212,0.05,0.78
9213,0.04,0.66
9214,0.05,0.6
9215,0.05,0.66
9216,0.03,0.78
9217,0.16,0.65
9218,0.64,0.58
9219,0.63,0.62
9220,0.63,0.63
9221,0.64,0.64
9222,0.64,0.7
9223,0.63,0.73
9224,0.64,0.74
9225,0.26,0.74
9226,0.05,0.75
9227,0.04,0.7
9228,0.04,0.72
9229,0.04,0.74
9230,0.03,0.56
9231,0.3,0.36
9232,0.83,0.35
9233,0.82,0.56
9234,0.84,0.75
9235,0.83,0.36
9236,0.83,0.31
9237,0.82,0.36
9238,0.54,0.37
9239,0.57,0.73
9240,0.58,0.73
9241,0.57,0.95
9242,0.67,0.95
9243,0.81,0.96
9244,0.82,0.95
9245,0.8,0.76
9246,0.81,0.81
9247,0.8,0.81
9248,0.41,0.8
9249,0.2,0.79
9250,0.21,0.81
9251,0.21,0.8
9252,0.22,0.8
9253,0.2,0.79
9254,0.23,0.86
9255,0.2,0.4
9256,0.2,0.33
9257,0.24,0.36
9258,0.27,0.4
9259,0.25,0.33
9260,0.25,0.43
9261,0.24,0.7
9262,0.25,0.33
9263,0.25,0.28
9264,0.28,0.4
9265,0.09,0.36
9266,0.1,0.35
9267,0.08,0.35
9268,0.09,0.38
9269,0.07,0.36
9270,0.08,0.32
9271,0.08,0.38
9272,0.08,0.41
9273,0.07,0.46
9274,0.17,0.54
9275,0.16,0.55
9276,0.18,0.57
9277,0.16,0.52
9278,0.17,0.48
9279,0.25,0.58
9280,0.27,0.69
9281,0.26,0.68
9282,0.28,0.69
9283,0.25,0.7
9284,0.28,0.65
9285,0.26,0.75
9286,0.27,0.97
9287,0.25,0.94
9288,0.33,0.94
9289,0.31,0.95
9290,0.33,0.94
9291,0.32,0.96
9292,0.32,0.54
9293,0.3,0.53
9294,0.33,0.48
9295,0.32,0.54
9296,0.32,0.56
9297,0.31,0.56
9298,0.32,0.46
9299,0.3,0.79
9300,0.31,0.64
9301,0.22,0.76
9302,0.11,0.96
9303,0.1,0.96
9304,0.12,0.96
9305,0.1,0.78
9306,0.09,0.62
9307,0.08,0.72
9308,0.1,0.72
9309,0.11,0.55
9310,0.05,0.53
9311,0.04,0.55
9312,0.07,0.54
9313,0.05,0.55
9314,0.05,0.56
9315,0.05,0.46
9316,0.06,0.37
9317,0.05,0.36
9318,0.06,0.38
9319,0.2,0.36
9320,0.69,0.36
9321,0.69,0.36
9322,0.69,0.37
9323,0.69,0.35
9324,0.33,0.39
9325,0.07,0.78
9326,0.06,0.76
9327,0.06,0.76
9328,0.06,0.77
9329,0.06,0.79
9330,0.07,0.62
9331,0.07,0.45
9332,0.09,0.46
9333,0.77,0.51
9334,0.8,0.46
9335,0.8,0.48
9336,0.8,0.48
9337,0.79,0.47
9338,0.8,0.43
9339,0.8,0.36
9340,0.79,0.35
9341,0.18,0.29
9342,0.21,0.33
9343,0.19,0.35
9344,0.19,0.67
9345,0.2,0.72
9346,0.2,0.71
9347,0.2,0.69
9348,0.17,0.69
9349,0.43,0.7
9350,0.43,0.7
9351,0.44,0.5
9352,0.43,0.41
9353,0.43,0.43
9354,0.44,0.39
9355,0.44,0.39
9356,0.43,0.36
9357,0.04,0.62
9358,0.04,0.46
9359,0.05,0.42
9360,0.03,0.39
9361,0.05,0.48
9362,0.03,0.54
9363,0.05,0.58
9364,0.04,0.53
9365,0.05,0.55
9366,0.05,0.69
9367,0.04,0.87
9368,0.04,0.88
9369,0.05,0.89
9370,0.05,0.87
9371,0.05,0.89
9372,0.04,0.88
9373,0.05,0.88
9374,0.05,0.54
9375,0.89,0.38
9376,0.88,0.33
9377,0.89,0.36
9378,0.89,0.29
9379,0.23,0.42
9380,0.25,0.65
9381,0.22,0.34
9382,0.22,0.49
9383,0.23,0.61
9384,0.16,0.51
9385,0.05,0.59
9386,0.05,0.55
9387,0.05,0.54
9388,0.04,0.53
9389,0.05,0.6
9390,0.05,0.74
9391,0.16,0.53
9392,0.2,0.56
9393,0.2,0.53
9394,0.19,0.55
9395,0.2,0.61
9396,0.2,0.57
9397,0.19,0.51
9398,0.08,0.53
9399,0.05,0.53
9400,0.04,0.53
9401,0.04,0.55
9402,0.05,0.52
9403,0.03,0.51
9404,0.06,0.52
9405,0.09,0.5
9406,0.1,0.54
9407,0.1,0.8
9408,0.11,0.91
9409,0.11,0.92
9410,0.1,0.89
9411,0.13,0.88
9412,0.11,0.89
9413,0.11,0.9
9414,0.1,0.5
9415,0.57,0.42
9416,0.55,0.41
9417,0.57,0.41
9418,0.58,0.44
9419,0.57,0.49
9420,0.5,0.41
9421,0.47,0.42
9422,0.47,0.34
9423,0.48,0.43
9424,0.48,0.34
9425,0.48,0.42
9426,0.48,0.37
9427,0.3,0.34
9428,0.21,0.33
9429,0.24,0.34
9430,0.22,0.42
9431,0.22,0.39
9432,0.21,0.28
9433,0.15,0.36
9434,0.08,0.35
9435,0.07,0.33
9436,0.07,0.42
9437,0.08,0.52
9438,0.07,0.38
9439,0.07,0.92
9440,0.07,0.91
9441,0.06,0.93
9442,0.07,0.9
9443,0.06,0.92
9444,0.05,0.92
9445,0.05,0.92
9446,0.04,0.37
9447,0.05,0.35
9448,0.03,0.35
9449,0.05,0.34
9450,0.04,0.39
9451,0.16,0.34
9452,0.21,0.39
9453,0.21,0.49
9454,0.22,0.52
9455,0.2,0.48
9456,0.21,0.53
9457,0.2,0.5
9458,0.16,0.53
9459,0.03,0.47
9460,0.03,0.98
9461,0.04,0.98
9462,0.07,0.98
9463,0.05,0.97
9464,0.05,0.98
9465,0.16,0.7
9466,0.4,0.86
9467,0.39,0.72
9468,0.41,0.73
9469,0.4,0.73
9470,0.39,0.7
9471,0.18,0.73
9472,0.12,0.72
9473,0.12,0.48
9474,0.13,0.49
9475,0.13,0.5
9476,0.11,0.48
9477,0.07,0.51
9478,0.08,0.51
9479,0.08,0.49
9480,0.08,0.52
9481,0.06,0.51
9482,0.42,0.76
9483,0.23,0.77
9484,0.26,0.75
9485,0.26,0.77
9486,0.27,0.78
9487,0.26,0.77
9488,0.24,0.74
9489,0.05,0.75
9490,0.07,0.77
9491,0.06,0.6
9492,0.07,0.61
9493,0.06,0.61
9494,0.08,0.61
9495,0.05,0.69
9496,0.06,0.37
9497,0.25,0.35
9498,0.48,0.73
9499,0.45,0.39
9500,0.47,0.37
9501,0.46,0.35
9502,0.47,0.36
9503,0.21,0.36
9504,0.07,0.36
9505,0.06,0.4
9506,0.06,0.53
9507,0.05,0.76
9508,1,0.43
9509,1,0.42
9510,1,0.82
9511,1,0.51
9512,1,0.51
9513,1,0.31
9514,1,0.75
9515,1,0.43
9516,1,0.39
9517,0.23,0.39
9518,0.05,0.36
9519,0.05,0.53
9520,0.05,0.53
9521,0.03,0.55
9522,0.05,0.52
9523,0.05,0.55
9524,0.06,0.8
9525,0.06,0.89
9526,0.07,0.89
9527,0.36,0.96
9528,0.41,0.89
9529,0.39,0.89
9530,0.4,0.93
9531,0.15,0.91
9532,0.06,0.71
9533,0.05,0.47
9534,0.07,0.79
9535,0.06,0.58
9536,0.04,0.33
9537,0.04,0.9
9538,0.05,0.37
9539,0.05,0.37
9540,0.05,0.83
9541,0.04,0.82
9542,0.05,0.92
9543,0.04,0.83
9544,0.04,0.83
9545,0.04,0.81
9546,0.06,0.74
9547,0.05,0.51
9548,0.13,0.72
9549,0.16,0.72
9550,0.14,0.5
9551,0.14,0.81
9552,0.12,0.82
9553,0.05,0.62
9554,0.05,0.51
9555,0.04,0.51
9556,0.04,0.35
9557,0.04,0.64
9558,0.06,0.36
9559,0.71,0.38
9560,0.71,0.36
9561,0.7,0.81
9562,0.72,0.81
9563,0.71,0.81
9564,0.71,0.82
9565,0.57,0.52
9566,0.25,0.81
9567,0.23,0.65
9568,0.23,0.51
9569,0.23,0.81
9570,0.25,0.68
9571,0.23,0.66
9572,0.22,0.52
9573,0.22,0.79
9574,0.23,0.39
9575,0.18,0.49
9576,0.16,0.49
9577,0.15,0.39
9578,0.17,0.39
9579,0.15,0.39
9580,0.16,0.7
9581,0.16,0.72
9582,0.16,0.72
9583,0.13,0.74
9584,0.16,0.81
9585,0.12,0.73
9586,0.13,0.73
9587,0.13,0.65
9588,0.13,0.8
9589,0.11,0.8
9590,0.13,0.78
9591,0.14,0.78
9592,0.13,0.88
9593,0.12,0.78
9594,0.09,0.79
9595,0.05,0.8
9596,0.07,0.58
9597,0.06,0.59
9598,0.06,0.62
9599,0.05,0.61
9600,0.05,0.61
9601,0.03,0.7
9602,0.05,0.76
9603,0.04,0.63
9604,0.05,0.79
9605,0.05,0.41
9606,0.04,0.42
9607,0.05,0.42
9608,0.07,0.42
9609,0.05,0.42
9610,0.04,0.43
9611,0.05,0.44
9612,0.38,0.38
9613,0.38,0.57
9614,0.4,0.95
9615,0.38,0.95
9616,0.38,0.95
9617,0.38,0.97
9618,0.31,0.83
9619,0.38,0.83
9620,0.37,0.82
9621,0.38,0.82
9622,0.38,0.82
9623,0.38,0.82
9624,0.4,0.61
9625,0.39,0.5
9626,0.39,0.5
9627,0.33,0.51
9628,0.43,0.42
9629,0.41,0.43
9630,0.41,0.41
9631,0.42,0.39
9632,0.18,0.41
9633,0.05,0.41
9634,0.05,0.41
9635,0.06,0.74
9636,0.04,0.58
9637,0.05,0.6
9638,0.06,0.77
9639,0.05,0.56
9640,0.15,0.59
9641,0.18,0.44
9642,0.19,0.47
9643,0.18,0.93
9644,0.18,0.83
9645,0.05,0.83
9646,0.05,0.83
9647,0.05,0.73
9648,0.04,0.95
9649,0.05,0.72
9650,0.04,0.93
9651,0.04,0.93
9652,0.19,0.78
9653,0.99,0.7
9654,0.99,0.8
9655,0.99,0.87
9656,0.99,0.89
9657,0.37,0.94
9658,0.36,0.94
9659,0.35,0.66
9660,0.35,0.49
9661,0.15,0.66
9662,0.11,0.66
9663,0.11,0.73
9664,0.11,0.73
9665,0.11,0.5
9666,0.11,0.3
9667,0.39,0.35
9668,0.45,0.35
9669,0.48,0.35
9670,0.44,0.46
9671,0.47,0.77
9672,0.46,0.77
9673,0.46,0.75
9674,0.39,0.76
9675,0.34,0.91
9676,0.31,0.85
9677,0.32,0.85
9678,0.33,0.85
9679,0.33,0.56
9680,0.32,0.57
9681,0.33,0.62
9682,0.34,0.61
9683,0.34,0.78
9684,0.32,0.89
9685,0.49,0.75
9686,0.48,0.74
9687,0.48,0.74
9688,0.48,0.74
9689,0.49,0.75
9690,0.48,0.75
9691,0.48,0.76
9692,0.48,0.72
9693,0.36,0.67
9694,0.41,0.61
9695,0.41,0.62
9696,0.41,0.51
9697,0.36,0.53
9698,0.29,0.68
9699,0.29,0.99
9700,0.29,0.95
9701,0.29,0.96
9702,0.3,0.97
9703,0.29,0.98
9704,0.28,0.97
9705,0.37,0.48
9706,0.37,0.44
9707,0.37,0.65
9708,0.37,0.4
9709,0.53,0.43
9710,0.65,0.44
9711,0.66,0.44
9712,0.65,0.73
9713,0.65,0.79
9714,0.66,0.85
9715,0.66,0.76
9716,0.14,0.76
9717,0.13,0.76
9718,0.14,0.75
9719,0.14,0.66
9720,0.13,0.78
9721,0.13,0.47
9722,0.35,0.48
9723,0.16,0.48
9724,0.15,0.46
9725,0.09,0.51
9726,0.07,0.53
9727,0.06,0.55
9728,0.05,0.52
9729,0.06,0.52
9730,0.07,0.53
9731,0.1,0.75
9732,0.74,0.56
9733,0.75,0.52
9734,0.75,0.44
9735,0.76,0.52
9736,0.74,0.74
9737,0.16,0.47
9738,0.17,0.48
9739,0.16,0.5
9740,0.16,0.47
9741,0.17,0.47
9742,0.17,0.48
9743,0.14,0.46
9744,0.61,0.56
9745,0.59,0.72
9746,0.59,0.69
9747,0.58,0.68
9748,0.57,0.69
9749,0.57,0.7
9750,0.74,0.7
9751,0.73,0.98
9752,0.73,0.91
9753,0.73,0.87
9754,0.74,0.91
9755,0.73,0.88
9756,0.43,0.88
9757,0.05,0.88
9758,0.06,0.87
9759,0.06,0.66
9760,0.06,0.48
9761,0.05,0.43
9762,0.07,0.46
9763,0.06,0.47
9764,0.07,0.49
9765,0.3,0.47
9766,0.52,0.48
9767,0.51,0.44
9768,0.52,0.31
9769,0.5,0.35
9770,0.52,0.63
9771,0.5,0.36
9772,0.51,0.36
9773,0.49,0.34
9774,0.51,0.35
9775,0.63,0.64
9776,0.63,0.5
9777,0.63,0.5
9778,0.63,0.34
9779,0.62,0.35
9780,0.63,0.36
9781,0.27,0.36
9782,0.13,0.35
9783,0.12,0.37
9784,0.13,0.53
9785,0.11,0.67
9786,0.12,0.51
9787,0.11,0.53
9788,0.12,0.54
9789,0.19,0.53
9790,0.46,0.72
9791,0.44,0.47
9792,0.45,0.58
9793,0.43,0.58
9794,0.44,0.8
9795,0.41,0.69
9796,0.85,0.59
9797,0.85,0.44
9798,0.86,0.42
9799,0.85,0.42
9800,0.84,0.47
9801,0.84,0.44
9802,0.85,0.5
9803,0.85,0.61
9804,0.86,0.79
9805,0.6,0.62
9806,0.7,0.63
9807,0.7,0.39
9808,0.7,0.57
9809,0.7,0.57
9810,0.61,0.62
9811,0.17,0.39
9812,0.17,0.48
9813,0.16,0.51
9814,0.18,0.5
9815,0.17,0.48
9816,0.35,0.5
9817,0.45,0.48
9818,0.47,0.48
9819,0.44,0.96
9820,0.39,0.96
9821,0.46,0.96
9822,0.46,0.97
9823,0.46,0.97
9824,0.48,0.97
9825,0.44,0.98
9826,0.46,0.99
9827,0.32,0.97
9828,0.21,0.8
9829,0.2,0.37
9830,0.21,0.74
9831,0.19,0.52
9832,0.19,0.37
9833,0.18,0.47
9834,0.22,0.37
9835,0.2,0.36
9836,0.17,0.36
9837,0.04,0.34
9838,0.06,0.42
9839,0.04,0.39
9840,0.05,0.36
9841,0.04,0.4
9842,0.05,0.64
9843,0.03,0.4
9844,0.06,0.39
9845,0.04,0.64
9846,0.05,0.5
9847,0.03,0.34
9848,0.05,0.64
9849,0.05,0.42
9850,0.05,0.35
9851,0.04,0.8
9852,0.05,0.76
9853,0.04,0.53
9854,0.23,0.42
9855,0.36,0.37
9856,0.36,0.65
9857,0.36,0.65
9858,0.38,0.98
9859,0.36,0.88
9860,0.37,0.92
9861,0.35,0.9
9862,0.32,0.68
9863,0.51,0.52
9864,0.52,0.37
9865,0.5,0.39
9866,0.52,0.51
9867,0.52,0.51
9868,0.51,0.6
9869,0.5,0.54
9870,0.52,0.55
9871,0.59,0.51
9872,0.72,0.53
9873,0.72,0.53
9874,0.74,0.55
9875,0.72,0.56
9876,0.73,0.6
9877,0.73,0.72
9878,0.84,0.72
9879,0.99,0.71
9880,0.99,0.72
9881,0.99,0.7
9882,0.99,0.71
9883,0.96,0.7
9884,0.54,0.36
9885,0.52,0.38
9886,0.52,0.36
9887,0.53,0.32
9888,0.54,0.43
9889,0.52,0.37
9890,0.52,0.66
9891,0.26,0.52
9892,0.05,0.39
9893,0.06,0.4
9894,0.07,0.4
9895,0.06,0.4
9896,0.09,0.4
9897,0.11,0.39
9898,0.13,0.39
9899,0.13,0.43
9900,0.11,0.37
9901,0.11,0.39
9902,0.09,0.35
9903,0.08,0.36
9904,0.09,0.34
9905,0.09,0.4
9906,0.07,0.5
9907,0.09,0.51
9908,0.13,0.67
9909,0.14,0.6
9910,0.12,0.54
9911,0.12,0.51
9912,0.12,0.53
9913,0.11,0.83
9914,0.13,0.63
9915,0.11,0.56
9916,0.11,0.57
9917,0.11,0.58
9918,0.12,0.91
9919,0.12,0.7
9920,0.11,0.58
9921,0.11,0.53
9922,0.12,0.35
9923,0.11,0.37
9924,0.12,0.8
9925,0.17,0.38
9926,0.21,0.85
9927,0.22,0.53
9928,0.2,0.37
9929,0.21,0.79
9930,0.2,0.79
9931,0.18,0.4
9932,0.2,0.42
9933,0.2,0.41
9934,0.62,0.69
9935,0.75,0.46
9936,0.75,0.46
9937,0.75,0.72
9938,0.75,0.45
9939,0.76,0.7
9940,0.11,0.66
9941,0.11,0.43
9942,0.11,0.46
9943,0.1,0.56
9944,0.11,0.9
9945,0.09,0.93
9946,0.1,0.91
9947,0.1,0.92
9948,0.1,0.91
9949,0.34,0.92
9950,0.64,0.92
9951,0.64,0.88
9952,0.64,0.54
9953,0.53,0.43
9954,0.05,0.47
9955,0.06,0.82
9956,0.05,0.47
9957,0.06,0.47
9958,0.06,0.34
9959,0.06,0.35
9960,0.04,0.38
9961,0.11,0.35
9962,0.4,0.86
9963,0.22,0.74
9964,0.21,0.36
9965,0.2,0.38
9966,0.21,0.38
9967,0.2,0.58
9968,0.19,0.46
9969,0.26,0.48
9970,0.37,0.44
9971,0.38,0.48
9972,0.38,0.48
9973,0.38,0.47
9974,0.39,0.47
9975,0.45,0.83
9976,0.55,0.8
9977,0.56,0.4
9978,0.58,0.36
9979,0.56,0.26
9980,0.56,0.35
9981,0.4,0.4
9982,0.38,0.35
9983,0.38,0.36
9984,0.38,0.38
9985,0.37,0.36
9986,0.38,0.47
9987,0.38,0.42
9988,0.36,0.68
9989,0.05,0.46
9990,0.05,0.42
9991,0.04,0.42
9992,0.04,0.47
9993,0.05,0.71
9994,0.06,0.69
9995,0.04,0.55
9996,0.58,0.52
9997,0.58,0.52
9998,0.59,0.57
9999,0.58,0.52
10000,0.59,0.46
